ix,time,ms,rss,heapTotal,heapUsed,heapUsedGrowth,external,arrayBuffers
1589,2958.6504999999997,1.641099999999824,32743424,15269888,8559400,13263176,1881386,542774
1590,2960.0501,1.3996000000001914,32751616,15269888,8566496,13270272,1881386,542774
1591,2961.4301,1.3800000000001091,32759808,15269888,8573600,13277376,1881386,542774
1592,2962.9485,1.5183999999999287,32768000,15269888,8580680,13284456,1881386,542774
1593,2964.3716,1.4230999999999767,32772096,15269888,8587784,13291560,1881386,542774
1594,2965.7364,1.364799999999832,32780288,15269888,8594864,13298640,1881386,542774
1595,2967.2679,1.531500000000051,32788480,15269888,8602200,13305976,1889578,550966
1596,2968.9700000000003,1.7021000000004278,32792576,15269888,8609328,13313104,1889578,550966
1597,2970.6050999999998,1.635099999999511,32800768,15269888,8616424,13320200,1889578,550966
1598,2972.1425,1.5374000000001615,32808960,15269888,8623544,13327320,1889578,550966
1599,2973.7934999999998,1.65099999999984,32813056,15269888,8630624,13334400,1889578,550966
1600,2975.4873,1.6938000000000102,32821248,15269888,8637712,13341488,1889578,550966
1601,2977.0852999999997,1.5979999999999563,32833536,15269888,8644792,13348568,1889578,550966
1602,2978.5323,1.4470000000001164,32837632,15269888,8651912,13355688,1889578,550966
1603,2980.0263999999997,1.4940999999998894,32841728,15269888,8658992,13362768,1889578,550966
1604,2981.4384,1.412000000000262,32849920,15269888,8666088,13369864,1889578,550966
1605,2982.9206,1.4821999999999207,32854016,15269888,8673192,13376968,1889578,550966
1606,2984.4579,1.5372999999999593,32862208,15269888,8680272,13384048,1889578,550966
1607,2985.8936,1.435699999999997,32866304,15269888,8687312,13391088,1889578,550966
1608,2987.3773,1.4837000000002263,32874496,15269888,8694416,13398192,1889578,550966
1609,2988.9823,1.6050000000000182,32882688,15269888,8701496,13405272,1889578,550966
1610,2990.5087,1.5263999999997395,32886784,15269888,8708600,13412376,1889578,550966
1611,2992.1486999999997,1.6399999999998727,32894976,15269888,8715680,13419456,1889578,550966
1612,2993.7151,1.5664000000001579,32907264,15269888,8722736,13426512,1889578,550966
1613,2995.2168,1.5017000000002554,32911360,15269888,8729816,13433592,1889578,550966
1614,2996.5998,1.3829999999998108,32919552,15269888,8736896,13440672,1889578,550966
1615,2998.1202,1.5203999999998814,32927744,15269888,8743976,13447752,1889578,550966
1616,2999.4934,1.373199999999997,32931840,15269888,8751056,13454832,1889578,550966
1617,3001.0532,1.5597999999999956,32940032,15269888,8758160,13461936,1889578,550966
1618,3002.4741,1.4209000000000742,32944128,15269888,8765240,13469016,1889578,550966
1619,3004.0135,1.5394000000001142,32952320,15269888,8772320,13476096,1889578,550966
1620,3005.5773,1.563799999999901,32960512,15269888,8779656,13483432,1897770,559158
1621,3007.1277,1.5504000000000815,32964608,15269888,8786784,13490560,1897770,559158
1622,3008.8043,1.6765999999997803,32976896,15269888,8793888,13497664,1897770,559158
1623,3010.2939,1.4896000000003369,32985088,15269888,8800968,13504744,1897770,559158
1624,3011.7534,1.4594999999999345,32989184,15269888,8808048,13511824,1897770,559158
1625,3013.2169,1.46349999999984,32997376,15269888,8815128,13518904,1897770,559158
1626,3014.7337,1.5168000000003303,33005568,15269888,8822224,13526000,1897770,559158
1627,3016.2648,1.5310999999996966,33009664,15269888,8829304,13533080,1897770,559158
1628,3017.8465,1.5817000000001826,33017856,15269888,8836384,13540160,1897770,559158
1629,3019.3537,1.5072000000000116,33021952,15269888,8843464,13547240,1897770,559158
1630,3020.7352,1.38149999999996,33030144,15269888,8850544,13554320,1897770,559158
1631,3022.2678,1.5326000000000022,33038336,15269888,8857640,13561416,1897770,559158
1632,3023.7922,1.5243999999997868,33046528,15269888,8864720,13568496,1897770,559158
1633,3025.1874,1.3951999999999316,33054720,15269888,8871824,13575600,1897770,559158
1634,3026.6821,1.4947000000001935,33062912,15269888,8878904,13582680,1897770,559158
1635,3028.1868,1.504699999999957,33067008,15269888,8886008,13589784,1897770,559158
1636,3029.6357,1.4488999999998668,33075200,15269888,8893048,13596824,1897770,559158
1637,3031.0509,1.4152000000003682,33083392,15269888,8900128,13603904,1897770,559158
1638,3032.609,1.5580999999997402,33087488,15269888,8907208,13610984,1897770,559158
1639,3033.993,1.3840000000000146,33095680,15269888,8914280,13618056,1897770,559158
1640,3035.4901,1.4971000000000458,33099776,15269888,8921376,13625152,1897770,559158
1641,3037.0337,1.5435999999999694,33107968,15269888,8928416,13632192,1897770,559158
1642,3038.4744,1.4407000000001062,33112064,15269888,8935520,13639296,1897770,559158
1643,3039.8842,1.4097999999999047,33120256,15269888,8942624,13646400,1897770,559158
1644,3041.3894,1.505200000000059,33128448,15269888,8949704,13653480,1897770,559158
1645,3042.8165,1.4270999999998821,33136640,15269888,8957064,13660840,1905962,567350
1646,3044.3092,1.4927000000002408,33140736,15269888,8964192,13667968,1905962,567350
1647,3045.7612,1.4519999999997708,33148928,15269888,8971272,13675048,1905962,567350
1648,3047.2708,1.509599999999864,33157120,15269888,8978352,13682128,1905962,567350
1649,3048.9691,1.6983000000000175,33161216,15269888,8985432,13689208,1905962,567350
1650,3050.4273,1.4582000000000335,33169408,15269888,8992536,13696312,1905962,567350
1651,3051.8402,1.4129000000002634,33177600,15269888,8999616,13703392,1905962,567350
1652,3053.2772,1.4369999999998981,33181696,15269888,9006720,13710496,1905962,567350
1653,3054.7843,1.5070999999998094,33193984,15269888,9013800,13717576,1905962,567350
1654,3056.2353,1.4510000000000218,33198080,15269888,9020904,13724680,1905962,567350
1655,3057.7907,1.5554000000001906,33206272,15269888,9027984,13731760,1905962,567350
1656,3059.2424,1.4517000000000735,33214464,15269888,9035064,13738840,1905962,567350
1657,3060.7806,1.5381999999999607,33218560,15269888,9042144,13745920,1905962,567350
1658,3062.2403,1.4596999999998843,33226752,15269888,9049184,13752960,1905962,567350
1659,3063.916,1.6757000000002336,33234944,15269888,9056248,13760024,1905962,567350
1660,3065.4143,1.4982999999997446,33239040,15269888,9063320,13767096,1905962,567350
1661,3066.8819,1.4675999999999476,33247232,15269888,9070400,13774176,1905962,567350
1662,3068.3273,1.4454000000000633,33255424,15269888,9077480,13781256,1905962,567350
1663,3069.8127,1.485400000000027,33263616,15269888,9084560,13788336,1905962,567350
1664,3071.2516,1.4389000000001033,33271808,15269888,9091640,13795416,1905962,567350
1665,3072.7841,1.5324999999998,33275904,15269888,9098720,13802496,1905962,567350
1666,3074.3271,1.54300000000012,33284096,15269888,9105816,13809592,1905962,567350
1667,3075.9077,1.5806000000002314,33292288,15269888,9112888,13816664,1905962,567350
1668,3077.3916,1.4838999999997213,33296384,15269888,9119992,13823768,1905962,567350
1669,3079.4936,2.1019999999998618,33304576,15269888,9127032,13830808,1905962,567350
1670,3081.3814,1.887800000000425,33312768,15269888,9134368,13838144,1914154,575542
1671,3083.0928,1.711399999999685,33316864,15269888,9141496,13845272,1914154,575542
1672,3085.0632,1.9704000000001543,33325056,15269888,9148576,13852352,1914154,575542
1673,3086.8059,1.742699999999786,33333248,15269888,9155680,13859456,1914154,575542
1674,3088.5775,1.771600000000035,33341440,15269888,9162760,13866536,1914154,575542
1675,3090.2478,1.6703000000002248,33349632,15269888,9169864,13873640,1914154,575542
1676,3092.1438,1.8959999999997308,33353728,15269888,9176944,13880720,1914154,575542
1677,3093.7091,1.5653000000002066,33361920,15269888,9184024,13887800,1914154,575542
1678,3095.1395,1.4304000000001906,33370112,15269888,9191104,13894880,1914154,575542
1679,3096.5858,1.44629999999961,33374208,15269888,9198184,13901960,1914154,575542
1680,3098.0095,1.4237000000002809,33382400,15269888,9205280,13909056,1914154,575542
1681,3099.4852,1.4756999999999607,33386496,15269888,9212392,13916168,1914154,575542
1682,3100.9286,1.4434000000001106,33390592,15269888,9219472,13923248,1914154,575542
1683,3102.4067,1.478099999999813,33398784,15269888,9226536,13930312,1914154,575542
1684,3103.8553,1.4486000000001695,33411072,15269888,9233616,13937392,1914154,575542
1685,3105.4046,1.5492999999996755,33415168,15269888,9240696,13944472,1914154,575542
1686,3106.9453,1.5407000000000153,33423360,15269888,9247776,13951552,1914154,575542
1687,3108.6361,1.6908000000003085,33427456,15269888,9254880,13958656,1914154,575542
1688,3110.9567,2.320600000000013,33435648,15269888,9261960,13965736,1914154,575542
1689,3113.4581,2.5013999999996486,33443840,15269888,9269040,13972816,1914154,575542
1690,3115.2904,1.832300000000032,33447936,15269888,9276120,13979896,1914154,575542
1691,3117.6586,2.3682000000003427,33456128,15269888,9283200,13986976,1914154,575542
1692,3119.3904,1.731800000000021,33464320,15269888,9290304,13994080,1914154,575542
1693,3122.4534,3.062999999999647,33468416,15269888,9297384,14001160,1914154,575542
1694,3125.09,2.6366000000002714,33480704,15269888,9304720,14008496,1922346,583734
1695,3127.655,2.5650000000000546,33488896,15269888,9311832,14015608,1922346,583734
1696,3132.055,4.399999999999636,33492992,15269888,9318928,14022704,1922346,583734
1697,3139.3048,7.24980000000005,33501184,15269888,9326000,14029776,1922346,583734
1698,3141.8577999999998,2.5529999999998836,33505280,15269888,9333072,14036848,1922346,583734
1699,3143.8795,2.021700000000237,33513472,15269888,9340192,14043968,1922346,583734
1700,3145.8705,1.9909999999999854,33521664,15269888,9347272,14051048,1922346,583734
1701,3148.0458,2.175299999999879,33525760,15269888,9354336,14058112,1922346,583734
1702,3149.8991,1.8533000000002176,33533952,15269888,9361416,14065192,1922346,583734
1703,3151.3632,1.4640999999996893,33542144,15269888,9368496,14072272,1922346,583734
1704,3152.8926,1.5294000000003507,33546240,15269888,9375576,14079352,1922346,583734
1705,3154.3468,1.4541999999996733,33558528,15269888,9382656,14086432,1922346,583734
1706,3155.7912,1.4444000000003143,33566720,15269888,9389736,14093512,1922346,583734
1707,3157.6129,1.8216999999999643,33570816,15269888,9396816,14100592,1922346,583734
1708,3159.2419,1.6289999999999054,33579008,15269888,9403920,14107696,1922346,583734
1709,3160.6728,1.4308999999998377,33583104,15269888,9411000,14114776,1922346,583734
1710,3162.1546,1.481800000000021,33591296,15269888,9418080,14121856,1922346,583734
1711,3163.6016,1.4470000000001164,33599488,15269888,9425160,14128936,1922346,583734
1712,3165.1705,1.5689000000002125,33603584,15269888,9432200,14135976,1922346,583734
1713,3166.5968,1.4262999999996282,33611776,15269888,9439304,14143080,1922346,583734
1714,3168.0606,1.463799999999992,33619968,15269888,9446384,14150160,1922346,583734
1715,3169.556,1.4954000000002452,33628160,15269888,9453488,14157264,1922346,583734
1716,3171.0431,1.4870999999998276,33636352,15269888,9460560,14164336,1922346,583734
1717,3172.6062,1.5631000000003041,33644544,15269888,9467664,14171440,1922346,583734
1718,3174.4009,1.7946999999999207,33648640,15269888,9474744,14178520,1922346,583734
1719,3175.9371,1.536200000000008,33656832,15269888,9482080,14185856,1930538,591926
1720,3177.4518,1.5146999999997206,33660928,15269888,9489216,14192992,1930538,591926
1721,3178.9777,1.5259000000000924,33665024,15269888,9496296,14200072,1930538,591926
1722,3180.5884,1.610700000000179,33673216,15269888,9503376,14207152,1930538,591926
1723,3182.1313,1.5428999999999178,33677312,15269888,9510456,14214232,1930538,591926
1724,3183.5995,1.468199999999797,33685504,15269888,9517496,14221272,1930538,591926
1725,3185.1508,1.551300000000083,33697792,15269888,9524600,14228376,1930538,591926
1726,3186.6564,1.5055999999999585,33701888,15269888,9531680,14235456,1930538,591926
1727,3188.1009,1.4445000000000618,33710080,15269888,9538784,14242560,1930538,591926
1728,3189.6442,1.5433000000002721,33718272,15269888,9545864,14249640,1930538,591926
1729,3191.1311,1.4868999999998778,33722368,15269888,9552968,14256744,1930538,591926
1730,3192.6539,1.5227999999997337,33730560,15269888,9560048,14263824,1930538,591926
1731,3194.1772,1.5233000000002903,33738752,15269888,9567128,14270904,1930538,591926
1732,3195.6622,1.4850000000001273,33742848,15269888,9574208,14277984,1930538,591926
1733,3197.0995,1.4372999999995955,33751040,15269888,9581248,14285024,1930538,591926
1734,3198.5858,1.4863000000000284,33755136,15269888,9588352,14292128,1930538,591926
1735,3199.9797,1.3939000000000306,33763328,15269888,9595432,14299208,1930538,591926
1736,3201.4767,1.4970000000002983,33775616,15269888,9602512,14306288,1930538,591926
1737,3202.8518,1.3750999999997475,33779712,15269888,9609552,14313328,1930538,591926
1738,3204.2752,1.4234000000001288,33787904,15269888,9616632,14320408,1930538,591926
1739,3205.7672000000002,1.4920000000001892,33796096,15269888,9623712,14327488,1930538,591926
1740,3207.343,1.5757999999996173,33800192,15269888,9630808,14334584,1930538,591926
1741,3208.7264,1.3834000000001652,33808384,15269888,9637904,14341680,1930538,591926
1742,3210.2423,1.5158999999998741,33812480,15269888,9644984,14348760,1930538,591926
1743,3211.6737,1.4313999999999396,33820672,15269888,9652064,14355840,1930538,591926
1744,3213.1023,1.4286000000001877,33828864,15269888,9659400,14363176,1938730,600118
1745,3214.5878,1.4854999999997744,33832960,15269888,9666528,14370304,1938730,600118
1746,3216.0402,1.4524000000001251,33845248,15269888,9673632,14377408,1938730,600118
1747,3217.4949,1.45470000000023,33853440,15269888,9680712,14384488,1938730,600118
1748,3218.907,1.4121000000000095,33857536,15269888,9687784,14391560,1938730,600118
1749,3220.3584,1.4513999999999214,33865728,15269888,9694856,14398632,1938730,600118
1750,3223.1896,2.8312000000000808,34607104,15269888,9701960,14405736,1938730,600118
1751,3225.0328,1.843199999999797,34701312,15269888,9709040,14412816,1938730,600118
1752,3226.6272,1.5943999999999505,34779136,15269888,9716144,14419920,1938730,600118
1753,3228.2875,1.6603000000000065,34881536,15269888,9723224,14427000,1938730,600118
1754,3230.7659,2.478399999999965,35098624,15269888,9730328,14434104,1938730,600118
1755,3232.6296,1.8637000000003354,34791424,15269888,9737408,14441184,1938730,600118
1756,3234.3744,1.744799999999941,35274752,15269888,9744488,14448264,1938730,600118
1757,3236.1423,1.7678999999998268,34217984,15269888,9774912,14478688,1938730,600118
1758,3238.0464,1.9041000000001986,34226176,15269888,9781976,14485752,1938730,600118
1759,3239.627,1.5805999999997766,34226176,15269888,9789064,14492840,1938730,600118
1760,3241.0932,1.4661999999998443,34234368,15269888,9796144,14499920,1938730,600118
1761,3242.613,1.519800000000032,34246656,15269888,9803208,14506984,1938730,600118
1762,3244.0698,1.456800000000385,34250752,15269888,9810264,14514040,1938730,600118
1763,3245.6137,1.5438999999996668,34258944,15269888,9817328,14521104,1938730,600118
1764,3247.1416,1.527900000000045,34267136,15269888,9824416,14528192,1938730,600118
1765,3248.6273,1.485700000000179,34271232,15269888,9831480,14535256,1938730,600118
1766,3250.0139,1.3865999999998166,34279424,15269888,9838544,14542320,1938730,600118
1767,3251.5265,1.5126000000000204,34287616,15269888,9845608,14549384,1938730,600118
1768,3253.1436,1.6170999999999367,34291712,15269888,9852672,14556448,1938730,600118
1769,3254.6212,1.477600000000166,34299904,15269888,9859976,14563752,1946922,608310
1770,3256.0534,1.4321999999997388,34304000,15269888,9867088,14570864,1946922,608310
1771,3257.6312,1.5778000000000247,34312192,15269888,9874152,14577928,1946922,608310
1772,3259.0095,1.3783000000003085,34324480,15269888,9881216,14584992,1946922,608310
1773,3260.4258,1.4162999999998647,34328576,15269888,9888304,14592080,1946922,608310
1774,3261.8119,1.3861000000001695,34336768,15269888,9895368,14599144,1946922,608310
1775,3263.258,1.4460999999996602,34344960,15269888,9902432,14606208,1946922,608310
1776,3264.7173000000003,1.4593000000004395,34349056,15269888,9909488,14613264,1946922,608310
1777,3266.1173,1.3999999999996362,34357248,15269888,9916568,14620344,1946922,608310
1778,3267.614,1.4967000000001462,34361344,15269888,9923656,14627432,1946922,608310
1779,3270.6705,3.056500000000142,35172352,15794176,7240448,14627432,1946922,608310
1780,3272.7982,2.1277000000000044,35172352,15794176,7247512,14634496,1946922,608310
1781,3274.4303,1.6320999999998094,35172352,15794176,7254552,14641536,1946922,608310
1782,3275.9248,1.494499999999789,35176448,15794176,7261592,14648576,1946922,608310
1783,3277.4261,1.5013000000003558,35176448,15794176,7268680,14655664,1946922,608310
1784,3278.8337,1.4076000000000022,35176448,15794176,7275768,14662752,1946922,608310
1785,3280.2925999999998,1.4588999999996304,35176448,15794176,7282856,14669840,1946922,608310
1786,3281.7049,1.412300000000414,35176448,15794176,7289960,14676944,1946922,608310
1787,3283.1992,1.4942999999998392,35176448,15794176,7297048,14684032,1946922,608310
1788,3284.6494000000002,1.4502000000002226,35176448,15794176,7304136,14691120,1946922,608310
1789,3286.2801,1.630699999999706,35176448,15794176,7311240,14698224,1946922,608310
1790,3287.7109,1.4308000000000902,35176448,15794176,7318328,14705312,1946922,608310
1791,3289.2629,1.5520000000001346,35176448,15794176,7325416,14712400,1946922,608310
1792,3290.709,1.4460999999996602,35180544,15794176,7332504,14719488,1946922,608310
1793,3292.1628,1.4538000000002285,35180544,15794176,7339776,14726760,1955114,616502
1794,3293.6052,1.4423999999999069,35180544,15794176,7346824,14733808,1955114,616502
1795,3295.1236,1.5183999999999287,35180544,15794176,7353864,14740848,1955114,616502
1796,3296.6023,1.4787000000001171,35180544,15794176,7360864,14747848,1955114,616502
1797,3298.1833,1.581000000000131,35180544,15794176,7367904,14754888,1955114,616502
1798,3299.6116,1.4283000000000357,35180544,15794176,7374944,14761928,1955114,616502
1799,3301.1761,1.5644999999999527,35180544,15794176,7381984,14768968,1955114,616502
1800,3302.8046,1.6284999999998035,35180544,15794176,7389024,14776008,1955114,616502
1801,3304.349,1.5444000000002234,35180544,15794176,7396064,14783048,1955114,616502
1802,3305.7524,1.4033999999996922,35180544,15794176,7403056,14790040,1955114,616502
1803,3307.2455,1.4931000000001404,35184640,15794176,7410096,14797080,1955114,616502
1804,3308.7036,1.4580999999998312,35184640,15794176,7417160,14804144,1955114,616502
1805,3310.1854,1.481800000000021,35184640,15794176,7424200,14811184,1955114,616502
1806,3311.6004,1.4149999999999636,35184640,15794176,7431200,14818184,1955114,616502
1807,3313.0942,1.493800000000192,35184640,15794176,7438240,14825224,1955114,616502
1808,3314.4754,1.381199999999808,35184640,15794176,7445280,14832264,1955114,616502
1809,3315.9456,1.4702000000002045,35184640,15794176,7452320,14839304,1955114,616502
1810,3317.826,1.8804000000000087,35184640,15794176,7459360,14846344,1955114,616502
1811,3319.7563,1.9302999999999884,35184640,15794176,7466392,14853376,1955114,616502
1812,3322.6122,2.8559000000000196,35184640,15794176,7473432,14860416,1955114,616502
1813,3325.1962,2.5839999999998327,35184640,15794176,7480472,14867456,1955114,616502
1814,3328.1437,2.9475000000002183,35184640,15794176,7487512,14874496,1955114,616502
1815,3330.0808,1.9371000000001004,35184640,15794176,7494552,14881536,1955114,616502
1816,3331.9568,1.875999999999749,35184640,15794176,7501592,14888576,1955114,616502
1817,3333.9698,2.01299999999992,35184640,15794176,7508632,14895616,1955114,616502
1818,3335.6957,1.7259000000003653,35184640,15794176,7515928,14902912,1963306,624694
1819,3337.4832,1.787499999999909,35184640,15794176,7523016,14910000,1963306,624694
1820,3339.169,1.6857999999997446,35184640,15794176,7530056,14917040,1963306,624694
1821,3340.7946,1.6256000000003041,35184640,15794176,7537088,14924072,1963306,624694
1822,3342.3714,1.576799999999821,35188736,15794176,7544128,14931112,1963306,624694
1823,3344.0866,1.7152000000000953,35188736,15794176,7551192,14938176,1963306,624694
1824,3346.2026,2.1159999999999854,35188736,15794176,7558232,14945216,1963306,624694
1825,3348.6056,2.4029999999997926,35188736,15794176,7565232,14952216,1963306,624694
1826,3351.7078,3.1022000000002663,35188736,15794176,7572272,14959256,1963306,624694
1827,3353.9989,2.291099999999915,35188736,15794176,7579312,14966296,1963306,624694
1828,3356.0028,2.003900000000158,35188736,15794176,7586352,14973336,1963306,624694
1829,3358.2135,2.2106999999996333,35188736,15794176,7593392,14980376,1963306,624694
1830,3360.6142,2.4007000000001426,35188736,15794176,7600432,14987416,1963306,624694
1831,3362.2848,1.6705999999999221,35188736,15794176,7607472,14994456,1963306,624694
1832,3364.2902,2.0054000000000087,35188736,15794176,7614512,15001496,1963306,624694
1833,3365.9483,1.658100000000104,35188736,15794176,7621552,15008536,1963306,624694
1834,3367.7235,1.7752000000000407,35192832,15794176,7628592,15015576,1963306,624694
1835,3369.7544,2.030899999999747,35192832,15794176,7635680,15022664,1963306,624694
1836,3371.5875,1.833100000000286,35192832,15794176,7642768,15029752,1963306,624694
1837,3373.5664,1.978900000000067,35192832,15794176,7649856,15036840,1963306,624694
1838,3375.6763,2.109899999999925,35192832,15794176,7656944,15043928,1963306,624694
1839,3377.5,1.823699999999917,35192832,15794176,7664032,15051016,1963306,624694
1840,3380.1535,2.6534999999998945,35192832,15794176,7671096,15058080,1963306,624694
1841,3382.9719999999998,2.818499999999858,35192832,15794176,7678184,15065168,1963306,624694
1842,3384.9322,1.960200000000441,35192832,15794176,7685288,15072272,1963306,624694
1843,3386.7236,1.7913999999996122,35196928,15794176,7692632,15079616,1971498,632886
1844,3388.5244000000002,1.8008000000004358,35196928,15794176,7699744,15086728,1971498,632886
1845,3390.3055,1.7810999999996966,35196928,15794176,7706800,15093784,1971498,632886
1846,3392.1043,1.7988000000000284,35196928,15794176,7713840,15100824,1971498,632886
1847,3393.7978,1.6934999999998581,35196928,15794176,7720880,15107864,1971498,632886
1848,3395.4513,1.6535000000003492,35196928,15794176,7727920,15114904,1971498,632886
1849,3397.343,1.8916999999996733,35196928,15794176,7734960,15121944,1971498,632886
1850,3399.0923000000003,1.749300000000403,35196928,15794176,7741992,15128976,1971498,632886
1851,3401.3137,2.2213999999999032,35196928,15794176,7749048,15136032,1971498,632886
1852,3403.0047,1.6909999999998035,35196928,15794176,7756088,15143072,1971498,632886
1853,3404.7082,1.7035000000000764,35196928,15794176,7763128,15150112,1971498,632886
1854,3406.7043,1.9960999999998421,35201024,15794176,7770168,15157152,1971498,632886
1855,3408.487,1.7827000000002045,35201024,15794176,7777232,15164216,1971498,632886
1856,3410.2678,1.7807999999999993,35201024,15794176,7784264,15171248,1971498,632886
1857,3412.1014999999998,1.8336999999996806,35201024,15794176,7791344,15178328,1971498,632886
1858,3413.7898999999998,1.6884000000000015,35201024,15794176,7798400,15185384,1971498,632886
1859,3415.5756,1.7857000000003609,35201024,15794176,7805456,15192440,1971498,632886
1860,3417.2713,1.6956999999997606,35201024,15794176,7812496,15199480,1971498,632886
1861,3418.9375,1.6662000000001171,35201024,15794176,7819536,15206520,1971498,632886
1862,3420.6241,1.6865999999999985,35201024,15794176,7826576,15213560,1971498,632886
1863,3422.5483,1.924199999999928,35201024,15794176,7833616,15220600,1971498,632886
1864,3424.5291,1.9808000000002721,35201024,15794176,7840656,15227640,1971498,632886
1865,3426.4284,1.8992999999995845,35205120,15794176,7847696,15234680,1971498,632886
1866,3428.1085,1.6801000000000386,35205120,15794176,7854760,15241744,1971498,632886
1867,3429.5583,1.449800000000323,35205120,15794176,7861800,15248784,1971498,632886
1868,3431.0308999999997,1.472599999999602,35205120,15794176,7869096,15256080,1979690,641078
1869,3432.5627,1.531800000000203,35205120,15794176,7876200,15263184,1979690,641078
1870,3434.062,1.4992999999999483,35205120,15794176,7883240,15270224,1979690,641078
1871,3435.6349,1.5729000000001179,35205120,15794176,7890272,15277256,1979690,641078
1872,3437.0906,1.455699999999979,35205120,15794176,7897312,15284296,1979690,641078
1873,3438.6319,1.5412999999998647,35205120,15794176,7904352,15291336,1979690,641078
1874,3440.329,1.6971000000003187,35205120,15794176,7911392,15298376,1979690,641078
1875,3441.8315000000002,1.5025000000000546,35205120,15794176,7918424,15305408,1979690,641078
1876,3443.3576,1.5260999999995875,35209216,15794176,7925480,15312464,1979690,641078
1877,3445.4717,2.114100000000235,35209216,15794176,7932568,15319552,1979690,641078
1878,3446.9427,1.4710000000000036,35209216,15794176,7939656,15326640,1979690,641078
1879,3448.4057000000003,1.4630000000001928,35209216,15794176,7946744,15333728,1979690,641078
1880,3449.8245,1.4187999999999192,35209216,15794176,7953848,15340832,1979690,641078
1881,3451.3002,1.4756999999999607,35209216,15794176,7960936,15347920,1979690,641078
1882,3452.6793,1.379099999999653,35209216,15794176,7967984,15354968,1979690,641078
1883,3454.0532,1.3739000000000487,35209216,15794176,7975072,15362056,1979690,641078
1884,3455.5355,1.482300000000123,35209216,15794176,7982160,15369144,1979690,641078
1885,3457.3359,1.8004000000000815,35209216,15794176,7989248,15376232,1979690,641078
1886,3458.8733,1.5374000000001615,35213312,15794176,7996336,15383320,1979690,641078
1887,3460.4372,1.5638999999996486,35213312,15794176,8003360,15390344,1979690,641078
1888,3461.9358,1.4986000000003514,35213312,15794176,8010400,15397384,1979690,641078
1889,3463.409,1.4731999999999061,35213312,15794176,8017440,15404424,1979690,641078
1890,3464.9115,1.5025000000000546,35213312,15794176,8024472,15411456,1979690,641078
1891,3466.4694,1.5578999999997905,35213312,15794176,8031472,15418456,1979690,641078
1892,3467.953,1.483600000000024,35213312,15794176,8038768,15425752,1987882,649270
1893,3469.468,1.5149999999998727,35213312,15794176,8045848,15432832,1987882,649270
1894,3470.9161,1.4481000000000677,35213312,15794176,8052880,15439864,1987882,649270
1895,3472.5089,1.5927999999998974,35213312,15794176,8059920,15446904,1987882,649270
1896,3474.0756,1.56670000000031,35213312,15794176,8066960,15453944,1987882,649270
1897,3475.6921,1.6165000000000873,35213312,15794176,8073992,15460976,1987882,649270
1898,3477.2655,1.573399999999765,35217408,15794176,8081032,15468016,1987882,649270
1899,3478.7657,1.5001999999999498,35217408,15794176,8088096,15475080,1987882,649270
1900,3480.2155000000002,1.449800000000323,35217408,15794176,8095136,15482120,1987882,649270
1901,3481.8173,1.601799999999912,35221504,15794176,8102152,15489136,1987882,649270
1902,3483.2657,1.448399999999765,35221504,15794176,8109216,15496200,1987882,649270
1903,3484.8151,1.5493999999998778,35221504,15794176,8116256,15503240,1987882,649270
1904,3486.3122,1.4971000000000458,35221504,15794176,8123296,15510280,1987882,649270
1905,3487.8319,1.5197000000002845,35221504,15794176,8130296,15517280,1987882,649270
1906,3489.2822,1.4502999999999702,35221504,15794176,8137336,15524320,1987882,649270
1907,3490.9332,1.65099999999984,35221504,15794176,8144336,15531320,1987882,649270
1908,3492.6405,1.707300000000032,35221504,15794176,8151368,15538352,1987882,649270
1909,3494.1822,1.541700000000219,35225600,15794176,8158408,15545392,1987882,649270
1910,3495.5873,1.4050999999999476,35225600,15794176,8165496,15552480,1987882,649270
1911,3497.1843,1.5969999999997526,35225600,15794176,8172584,15559568,1987882,649270
1912,3498.7068,1.5225000000000364,35225600,15794176,8179672,15566656,1987882,649270
1913,3500.1618,1.4549999999999272,35225600,15794176,8186760,15573744,1987882,649270
1914,3501.7109,1.5491000000001804,35225600,15794176,8193848,15580832,1987882,649270
1915,3503.263,1.5520999999998821,35225600,15794176,8200936,15587920,1987882,649270
1916,3504.7297,1.4666999999999462,35225600,15794176,8208016,15595000,1987882,649270
1917,3506.3638,1.6341000000002168,35225600,15794176,8215320,15602304,1996074,657462
1918,3507.8399,1.4760999999998603,35225600,15794176,8222456,15609440,1996074,657462
1919,3509.4055,1.565599999999904,35225600,15794176,8229544,15616528,1996074,657462
1920,3510.867,1.461500000000342,35225600,15794176,8236592,15623576,1996074,657462
1921,3512.3322,1.4651999999996406,35225600,15794176,8243672,15630656,1996074,657462
1922,3513.7597,1.4275000000002365,35225600,15794176,8250760,15637744,1996074,657462
1923,3515.2694,1.5097000000000662,35225600,15794176,8257848,15644832,1996074,657462
1924,3516.757,1.4875999999999294,35225600,15794176,8264936,15651920,1996074,657462
1925,3518.2965,1.5394999999998618,35233792,15794176,8272016,15659000,1996074,657462
1926,3519.744,1.4475000000002183,35233792,15794176,8279080,15666064,1996074,657462
1927,3521.1201,1.3760999999999513,35233792,15794176,8286112,15673096,1996074,657462
1928,3522.527,1.4068999999999505,35233792,15794176,8293152,15680136,1996074,657462
1929,3524.1605,1.6334999999999127,35233792,15794176,8300184,15687168,1996074,657462
